#,pay_band,grade_pay,lvl,value,active_flag,dml_status_flag,user_id,created_timestamp,modified_user_id,modified_timestamp,serv_type,cadrename_ais,value_2017_backup,_id
4512,15600-39100,8000,12,211500,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4512
4513,37400-67000,9000,13,131400,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4513
4514,37400-67000,9000,13,135300,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4514
4515,37400-67000,9000,13,139400,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4515
4516,37400-67000,9000,13,143600,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4516
4517,37400-67000,9000,13,147900,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4517
4518,37400-67000,9000,13,152300,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4518
4519,37400-67000,9000,13,156900,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4519
4520,37400-67000,9000,13,161600,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4520
4521,37400-67000,9000,13,166400,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4521
4522,37400-67000,9000,13,171400,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4522
4523,37400-67000,9000,13,176500,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4523
4524,37400-67000,9000,13,181800,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4524
4525,37400-67000,9000,13,187300,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4525
4526,37400-67000,9000,13,192900,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4526
4527,37400-67000,9000,13,198700,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4527
4528,37400-67000,9000,13,204700,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4528
4529,37400-67000,9000,13,210800,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4529
4530,37400-67000,9000,13,217100,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4530
4531,67000-79000,0,15,182200,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4531
4532,67000-79000,0,15,187700,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4532
4533,67000-79000,0,15,193300,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4533
4534,67000-79000,0,15,199100,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4534
4535,67000-79000,0,15,205100,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4535
4536,67000-79000,0,15,211300,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4536
4537,67000-79000,0,15,217600,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4537
4538,67000-79000,0,15,224100,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4538
4539,37400-67000,10000,14,144200,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4539
4540,37400-67000,10000,14,148500,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4540
4541,37400-67000,10000,14,153000,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4541
4542,37400-67000,10000,14,157600,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4542
4543,37400-67000,10000,14,162300,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4543
4544,37400-67000,10000,14,167200,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4544
4545,37400-67000,10000,14,172200,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4545
4546,37400-67000,10000,14,177400,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4546
4547,37400-67000,10000,14,182700,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4547
4548,37400-67000,10000,14,188200,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4548
4549,37400-67000,10000,14,193800,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4549
4550,37400-67000,10000,14,199600,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4550
4551,37400-67000,10000,14,205600,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4551
4552,37400-67000,10000,14,211800,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4552
4553,37400-67000,10000,14,218200,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4553
4554,15600-39100,6000,10,57700,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4554
4555,15600-39100,6000,10,59400,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4555
4556,15600-39100,6000,10,61200,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4556
4557,15600-39100,6000,10,63000,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4557
4558,15600-39100,6000,10,64900,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4558
4559,15600-39100,6000,10,66800,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4559
4560,15600-39100,6000,10,68800,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4560
4561,15600-39100,6000,10,70900,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4561
4562,15600-39100,6000,10,73000,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4562
4563,15600-39100,6000,10,75200,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4563
4564,15600-39100,6000,10,77500,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4564
4565,15600-39100,6000,10,79800,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4565
4566,15600-39100,6000,10,82200,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4566
4567,15600-39100,6000,10,84700,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4567
4568,15600-39100,6000,10,87200,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4568
4569,15600-39100,6000,10,89800,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4569
4570,15600-39100,6000,10,92500,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4570
4571,15600-39100,6000,10,95300,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4571
4572,15600-39100,6000,10,98200,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4572
4573,15600-39100,6000,10,101100,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4573
4574,15600-39100,6000,10,104100,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4574
4575,15600-39100,6000,10,107200,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4575
4576,15600-39100,6000,10,110400,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4576
4577,15600-39100,6000,10,113700,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4577
4578,15600-39100,6000,10,117100,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4578
4579,15600-39100,6000,10,120600,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4579
4580,15600-39100,6000,10,124200,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4580
4581,15600-39100,6000,10,127900,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4581
4582,15600-39100,6000,10,131700,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4582
4583,15600-39100,6000,10,135700,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4583
4584,15600-39100,6000,10,139800,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4584
4585,15600-39100,6000,10,144000,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4585
4586,15600-39100,6000,10,148300,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4586
4587,15600-39100,6000,10,152700,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4587
4588,15600-39100,6000,10,157300,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4588
4589,15600-39100,6000,10,162000,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4589
4590,15600-39100,6000,10,166900,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4590
4591,15600-39100,6000,10,171900,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4591
4592,15600-39100,6000,10,177100,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4592
4593,15600-39100,6000,10,182400,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4593
4594,15600-39100,7000,11,68900,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4594
4595,15600-39100,7000,11,71000,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4595
4596,15600-39100,7000,11,73100,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4596
4597,15600-39100,7000,11,75300,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4597
4598,15600-39100,7000,11,77600,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4598
4599,15600-39100,7000,11,79900,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4599
4600,15600-39100,7000,11,82300,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4600
4601,15600-39100,7000,11,84800,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4601
4602,15600-39100,7000,11,87300,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4602
4603,15600-39100,7000,11,89900,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4603
4604,15600-39100,7000,11,92600,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4604
4605,15600-39100,7000,11,95400,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4605
4606,15600-39100,7000,11,98300,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4606
4607,15600-39100,7000,11,101200,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4607
4608,15600-39100,7000,11,104200,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4608
4609,15600-39100,7000,11,107300,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4609
4610,15600-39100,7000,11,110500,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4610
4611,15600-39100,7000,11,113800,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4611
4612,15600-39100,7000,11,117200,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4612
4613,15600-39100,7000,11,120700,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4613
4614,15600-39100,7000,11,124300,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4614
4615,15600-39100,7000,11,128000,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4615
4616,15600-39100,7000,11,131800,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4616
4617,15600-39100,7000,11,135800,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4617
4618,15600-39100,7000,11,139900,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4618
4619,15600-39100,7000,11,144100,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4619
4620,15600-39100,7000,11,148400,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4620
4621,15600-39100,7000,11,152900,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4621
4622,15600-39100,7000,11,157500,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4622
4623,15600-39100,7000,11,162200,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4623
4624,15600-39100,7000,11,167100,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4624
4625,15600-39100,7000,11,172100,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4625
4626,15600-39100,7000,11,177300,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4626
4627,15600-39100,7000,11,182600,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4627
4628,15600-39100,7000,11,188100,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4628
4629,15600-39100,7000,11,193700,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4629
4630,15600-39100,7000,11,199500,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4630
4631,15600-39100,7000,11,205500,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4631
4632,15600-39100,8000,12,79800,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4632
4633,15600-39100,8000,12,82200,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4633
4634,15600-39100,8000,12,84700,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4634
4635,15600-39100,8000,12,87200,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4635
4636,15600-39100,8000,12,89800,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4636
4637,15600-39100,8000,12,92500,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4637
4638,15600-39100,8000,12,95300,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4638
4639,15600-39100,8000,12,98200,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4639
4640,15600-39100,8000,12,101100,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4640
4641,15600-39100,8000,12,104100,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4641
4642,15600-39100,8000,12,107200,Y,0,0,2017-07-26 13:08:18.000000,0,2017-07-26 13:08:18.000000,UGN,,,4642
4643,15600-39100,6000,10,193700,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DIP,,,4643
4644,15600-39100,6000,10,199500,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DIP,,,4644
4645,15600-39100,6000,10,205500,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DIP,,,4645
4646,15600-39100,7000,11,68900,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4646
4647,15600-39100,7000,11,104200,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4647
4648,15600-39100,7000,11,107300,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4648
4649,15600-39100,7000,11,110500,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4649
4650,15600-39100,7000,11,113800,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4650
4651,15600-39100,7000,11,117200,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4651
4652,15600-39100,7000,11,120700,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4652
4653,15600-39100,7000,11,124300,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4653
4654,15600-39100,7000,11,128000,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4654
4655,15600-39100,7000,11,131800,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4655
4656,15600-39100,7000,11,135800,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4656
4657,15600-39100,7000,11,139900,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4657
4658,15600-39100,7000,11,144100,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4658
4659,15600-39100,7000,11,148400,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4659
4660,15600-39100,7000,11,152900,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4660
4661,15600-39100,7000,11,157500,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4661
4662,15600-39100,7000,11,162200,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4662
4663,15600-39100,7000,11,167100,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4663
4664,15600-39100,7000,11,172100,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4664
4665,15600-39100,7000,11,177300,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4665
4666,15600-39100,7000,11,182600,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4666
4667,15600-39100,7000,11,188100,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4667
4668,15600-39100,7000,11,193700,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4668
4669,15600-39100,7000,11,199500,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4669
4670,15600-39100,7000,11,205500,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4670
4671,15600-39100,8000,12,79800,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4671
4672,15600-39100,8000,12,82200,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4672
4673,15600-39100,8000,12,84700,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4673
4674,15600-39100,8000,12,87200,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4674
4675,15600-39100,8000,12,89800,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4675
4676,15600-39100,8000,12,92500,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4676
4677,15600-39100,8000,12,95300,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4677
4678,15600-39100,8000,12,98200,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4678
4679,15600-39100,8000,12,101100,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4679
4680,15600-39100,8000,12,104100,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4680
4681,15600-39100,8000,12,107200,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4681
4682,15600-39100,8000,12,110400,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4682
4683,15600-39100,8000,12,113700,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4683
4684,15600-39100,8000,12,117100,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4684
4685,15600-39100,8000,12,120600,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4685
4686,15600-39100,8000,12,124200,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4686
4687,15600-39100,8000,12,127900,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4687
4688,15600-39100,8000,12,131700,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4688
4689,15600-39100,8000,12,135700,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4689
4690,15600-39100,8000,12,139800,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4690
4691,15600-39100,8000,12,144000,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4691
4692,15600-39100,8000,12,148300,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4692
4693,15600-39100,8000,12,152700,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4693
4694,15600-39100,8000,12,157300,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4694
4695,15600-39100,8000,12,162000,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4695
4696,15600-39100,8000,12,166900,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4696
4697,15600-39100,8000,12,171900,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4697
4698,15600-39100,8000,12,177100,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4698
4699,15600-39100,8000,12,182400,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4699
4700,15600-39100,8000,12,187900,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4700
4701,15600-39100,8000,12,193500,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4701
4702,15600-39100,8000,12,199300,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4702
4703,15600-39100,8000,12,205300,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4703
4704,15600-39100,8000,12,211500,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4704
4705,37400-67000,9000,13,131400,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4705
4706,37400-67000,9000,13,135300,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4706
4707,37400-67000,9000,13,139400,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4707
4708,37400-67000,9000,13,143600,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4708
4709,37400-67000,9000,13,147900,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4709
4710,37400-67000,9000,13,152300,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4710
4711,37400-67000,9000,13,156900,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4711
4712,37400-67000,9000,13,161600,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4712
4713,37400-67000,9000,13,166400,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4713
4714,37400-67000,9000,13,171400,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4714
4715,37400-67000,9000,13,176500,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4715
4716,37400-67000,9000,13,181800,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4716
4717,37400-67000,9000,13,187300,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4717
4718,37400-67000,9000,13,192900,Y,0,0,2020-01-21 13:08:18.000000,0,2020-01-21 13:08:18.000000,DEG,,,4718
